sigma,S,pinn_price,analytical_price,abs_error,rel_error,region
0.25,64.26000000914999,1.446649432182312,1.232275538655684,0.21437389352662795,0.17396587597648253,in_domain
0.25,68.04000000909998,2.2164249420166016,1.7762920169175196,0.440132925099082,0.24778185169286787,in_domain
0.25,71.82000000904999,3.0807974338531494,2.4660887784696097,0.6147086553835397,0.24926460910503467,in_domain
0.25,75.60000000899998,4.046348571777344,3.314547119427326,0.7318014523500178,0.2207847485590899,in_domain
0.25,79.38000000894999,5.119649410247803,4.331277366546253,0.7883720437015498,0.18201836940546598,in_domain
0.25,83.16000000889998,6.307302474975586,5.522529553304473,0.784772921671113,0.14210388809988977,in_domain
0.25,86.94000000884999,7.615677356719971,6.891309909798309,0.7243674469216614,0.1051131724451588,in_domain
0.25,90.72000000879999,9.050956726074219,8.437648721368177,0.6133080047060417,0.07268707491375546,in_domain
0.25,94.50000000874999,10.61888599395752,10.158966615805681,0.45991937815183803,0.04527226001867937,in_domain
0.25,98.28000000869999,12.32454776763916,12.050492958828663,0.27405480881049726,0.022742207289512914,in_domain
0.25,102.06000000865,14.172432899475098,14.105699058292302,0.06673384118279557,0.0047309843281793836,in_domain
0.25,105.84000000859999,16.165987014770508,16.316718385126954,0.15073137035644635,0.009237848371143139,in_domain
0.25,109.62000000855,18.307498931884766,18.674734824105144,0.36723589222037845,0.019664851773228628,in_domain
0.25,113.40000000849999,20.598094940185547,21.17032744941362,0.5722325092280727,0.027029931898569785,in_domain
0.25,117.18000000845,23.03730010986328,23.793766257233592,0.7564661473703111,0.031792619091579766,in_domain
0.25,120.96000000839999,25.623069763183594,26.535257711279407,0.9121879480958128,0.03437644955330759,in_domain
0.25,124.74000000834998,28.351816177368164,29.38514203846168,1.033325861093516,0.03516490952267696,in_domain
0.25,128.5200000083,31.218324661254883,32.33404618241829,1.1157215211634082,0.03450609041840499,in_domain
0.25,132.30000000825,34.21574401855469,35.37299742504349,1.157253406488806,0.03271572924915574,in_domain
0.25,136.0800000082,37.33597183227539,38.493503144446365,1.157531312170974,0.030070822804236678,in_domain
0.25,139.86000000815,40.569847106933594,41.68760218374496,1.1177550768113633,0.02681264976298407,in_domain
0.25,143.6400000081,43.90723419189453,44.947893013774944,1.0406588218804131,0.0231525607120558,in_domain
0.25,147.42000000805,47.33760070800781,48.267543403692756,0.929942695684943,0.019266418593281813,in_domain
0.25,151.200000008,50.850120544433594,51.64028575476395,0.7901652103303576,0.015301333034499383,in_domain
0.25,154.98000000795,54.43427658081055,55.06040166649582,0.626125085685274,0.011371604033652923,in_domain
0.25,158.7600000079,58.07978439331055,58.522698732189866,0.4429143388793193,0.007568248704766214,in_domain
0.25,162.54000000785,61.77693557739258,62.02248202871969,0.24554645132711528,0.00395899105123549,in_domain
0.25,166.3200000078,65.51683044433594,65.555522287098,0.038691842762062834,0.0005902148501328894,in_domain
0.25,170.10000000775,69.29132843017578,69.1180223122639,0.17330611791187778,0.0025073940502653436,in_domain
0.25,173.8800000077,73.09325408935547,72.70658286307713,0.38667122627833805,0.005318242324859732,in_domain
0.25,177.66000000765,76.91621398925781,76.31816890384312,0.5980450854146966,0.007836208520256847,in_domain
0.25,181.4400000076,80.75458526611328,79.95007689187393,0.8045083742393473,0.01006263415265229,in_domain
0.25,185.22000000755,84.60350799560547,83.59990356566462,1.0036044299408502,0.012004851526563737,in_domain
0.25,189.0000000075,88.45889282226562,87.26551653899786,1.1933762832677672,0.013675233134435897,in_domain
0.25,192.78000000744998,92.31707000732422,90.94502688157739,1.3720431257468277,0.015086510750427417,in_domain
0.25,196.5600000074,96.17500305175781,94.63676377096489,1.5382392807929222,0.016254140774674956,in_domain
0.25,200.34000000735,100.03018188476562,98.33925122854399,1.6909306562216386,0.017194870157103945,in_domain
0.25,204.1200000073,103.88036346435547,102.05118689948519,1.8291765648702807,0.017924108679617017,in_domain
0.25,207.90000000725,107.72373962402344,105.77142279937866,1.9523168246447824,0.018457885627083115,in_domain
0.25,211.6800000072,111.55887603759766,109.49894792508655,2.059928112511102,0.018812309629864177,in_domain
0.25,215.46000000715,115.38444519042969,113.23287261173246,2.151572578697227,0.019001307032762628,in_domain
0.25,219.2400000071,119.19956970214844,116.97241450936139,2.227155192787052,0.019040003595110974,in_domain
0.25,223.02000000705,123.00347900390625,120.71688604986089,2.2865929540453607,0.018941782122352847,in_domain
